iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
174	0.9894755435	0.03927492468	0.9894755435	0.9894755435	0.9881700316	0.9881700316	0.9907845095	0.9907845095
175	0.9895587245	0.03906679809	0.9895587245	0.9895587245	0.9882531029	0.9882531029	0.9908678006	0.9908678006
176	0.9895957901	0.03875464376	0.9895957901	0.9895957901	0.9882810096	0.9882810096	0.9909140734	0.9909140734
177	0.9897371334	0.03862266859	0.9897371334	0.9897371334	0.9884084991	0.9884084991	0.9910693445	0.9910693445
178	0.9897620244	0.03845771852	0.9897620244	0.9897620244	0.9884591717	0.9884591717	0.9910683162	0.9910683162
179	0.9898228394	0.03834618071	0.9898228394	0.9898228394	0.988547751	0.988547751	0.9911012213	0.9911012213
180	0.9900076248	0.03818484927	0.9900076248	0.9900076248	0.9886882469	0.9886882469	0.9913305289	0.9913305289
181	0.9901526493	0.03763947033	0.9901526493	0.9901526493	0.988758653	0.988758653	0.9915505819	0.9915505819
182	0.9902004425	0.03751170471	0.9902004425	0.9902004425	0.9888018227	0.9888018227	0.9916030244	0.9916030244
183	0.9902335788	0.03739190253	0.9902335788	0.9902335788	0.9888587071	0.9888587071	0.991612279	0.991612279
184	0.9902570646	0.03727091119	0.9902570646	0.9902570646	0.9889474829	0.9889474829	0.9915701193	0.9915701193
185	0.990196607	0.03685792612	0.990196607	0.990196607	0.9889772632	0.9889772632	0.9914189614	0.9914189614
186	0.9902558938	0.0367013373	0.9902558938	0.9902558938	0.9890648497	0.9890648497	0.9914498099	0.9914498099
187	0.9902517635	0.03650262924	0.9902517635	0.9902517635	0.9891149456	0.9891149456	0.9913911977	0.9913911977
188	0.990308723	0.03639532714	0.990308723	0.990308723	0.9891764011	0.9891764011	0.9914436402	0.9914436402
189	0.9904505829	0.03622242291	0.9904505829	0.9904505829	0.9892527166	0.9892527166	0.9916513538	0.9916513538
190	0.9904653232	0.03613876929	0.9904653232	0.9904653232	0.9892831497	0.9892831497	0.9916503255	0.9916503255
191	0.9905296942	0.03594571071	0.9905296942	0.9905296942	0.9893286913	0.9893286913	0.9917336166	0.9917336166
192	0.9905440084	0.03585758988	0.9905440084	0.9905440084	0.9894033063	0.9894033063	0.9916873438	0.9916873438
193	0.9906027626	0.03577904414	0.9906027626	0.9906027626	0.9894939339	0.9894939339	0.9917140792	0.9917140792
194	0.9906831852	0.03538237236	0.9906831852	0.9906831852	0.9895418158	0.9895418158	0.9918271905	0.9918271905
195	0.9906949751	0.03531561867	0.9906949751	0.9906949751	0.9896103843	0.9896103843	0.991781946	0.991781946
196	0.9907302359	0.03516377387	0.9907302359	0.9907302359	0.9896643717	0.9896643717	0.9917983985	0.9917983985
